sourceId,destinationId,relationship_type,source_system_name
32144005,122549002,AW,SNOMED CT
32144005,417746004,AW,SNOMED CT
32278006,56019007,AW,SNOMED CT
32278006,109989006,AW,SNOMED CT
32599008,108241001,AW,SNOMED CT
32600006,40388003,AW,SNOMED CT
32600006,387713003,AW,SNOMED CT
32825000,387713003,AW,SNOMED CT
32916005,38341003,AW,SNOMED CT
33006007,65457005,AW,SNOMED CT
33197007,277762005,AW,SNOMED CT
33339001,64572001,AW,SNOMED CT
33461007,71192002,AW,SNOMED CT
33490001,386639001,AW,SNOMED CT
33559001,290028006,AW,SNOMED CT
33559001,782964007,AW,SNOMED CT
33561005,71388002,AW,SNOMED CT
33603003,108241001,AW,SNOMED CT
34135005,417746004,AW,SNOMED CT
34140002,73211009,AW,SNOMED CT
34253008,362969004,AW,SNOMED CT
34273003,38341003,AW,SNOMED CT
34327003,89470004,AW,SNOMED CT
34342000,75934005,AW,SNOMED CT
34367002,386639001,AW,SNOMED CT
34478009,386639001,AW,SNOMED CT
34501004,417746004,AW,SNOMED CT
34530006,386639001,AW,SNOMED CT
34738001,410942007,AW,SNOMED CT
35145002,44730006,AW,SNOMED CT
35524003,64572001,AW,SNOMED CT
35672006,417746004,AW,SNOMED CT
35719004,89155008,AW,SNOMED CT
35719004,201441006,AW,SNOMED CT
35942003,27935005,AW,SNOMED CT
36221001,38341003,AW,SNOMED CT
36225005,71388002,AW,SNOMED CT
36276008,128139000,AW,SNOMED CT
36315003,38341003,AW,SNOMED CT
36402006,56019007,AW,SNOMED CT
36471000,55464009,AW,SNOMED CT
36605004,119561005,AW,SNOMED CT
36664002,386639001,AW,SNOMED CT
36746002,105997008,AW,SNOMED CT
36782007,387713003,AW,SNOMED CT
37061001,56019007,AW,SNOMED CT
37134004,417746004,AW,SNOMED CT
37955001,417746004,AW,SNOMED CT
38046004,56019007,AW,SNOMED CT
38046004,73211009,AW,SNOMED CT
38099005,386639001,AW,SNOMED CT
38205001,73211009,AW,SNOMED CT
38481006,38341003,AW,SNOMED CT
38532007,122549002,AW,SNOMED CT
38532007,417746004,AW,SNOMED CT
38784004,386639001,AW,SNOMED CT
38951007,386639001,AW,SNOMED CT
39018007,90708001,AW,SNOMED CT
39041004,31541009,AW,SNOMED CT
39067009,386639001,AW,SNOMED CT
39097001,122549002,AW,SNOMED CT
39120007,386639001,AW,SNOMED CT
39199000,386639001,AW,SNOMED CT
39244004,43153006,AW,SNOMED CT
39444001,89024000,AW,SNOMED CT
39510005,118940003,AW,SNOMED CT
39693003,128561003,AW,SNOMED CT
39710007,64572001,AW,SNOMED CT
39727004,90708001,AW,SNOMED CT
39992005,84619001,AW,SNOMED CT
40135004,417746004,AW,SNOMED CT
40312006,128462008,AW,SNOMED CT
40470007,71388002,AW,SNOMED CT
40500006,386639001,AW,SNOMED CT
