sourceId,destinationId,relationship_type,source_system_name
896798006,761996005,Technique,SNOMED CT
896799003,761996005,Technique,SNOMED CT
896800004,272391002,Technique,SNOMED CT
896801000,272391002,Technique,SNOMED CT
896802007,761996005,Technique,SNOMED CT
896805009,761996005,Technique,SNOMED CT
896806005,272391002,Technique,SNOMED CT
896807001,761996005,Technique,SNOMED CT
896808006,761996005,Technique,SNOMED CT
896809003,761996005,Technique,SNOMED CT
896810008,761996005,Technique,SNOMED CT
896811007,761996005,Technique,SNOMED CT
896812000,761996005,Technique,SNOMED CT
897134007,761996005,Technique,SNOMED CT
897135008,761996005,Technique,SNOMED CT
897136009,761996005,Technique,SNOMED CT
897137000,761996005,Technique,SNOMED CT
897138005,272391002,Technique,SNOMED CT
897140000,272391002,Technique,SNOMED CT
897143003,272391002,Technique,SNOMED CT
897144009,272391002,Technique,SNOMED CT
897146006,272391002,Technique,SNOMED CT
897147002,272391002,Technique,SNOMED CT
897487003,761996005,Technique,SNOMED CT
897488008,761996005,Technique,SNOMED CT
897489000,761996005,Technique,SNOMED CT
897490009,761996005,Technique,SNOMED CT
897637004,761996005,Technique,SNOMED CT
897638009,761996005,Technique,SNOMED CT
897639001,761996005,Technique,SNOMED CT
897640004,761996005,Technique,SNOMED CT
897641000,761996005,Technique,SNOMED CT
897642007,761996005,Technique,SNOMED CT
897643002,761996005,Technique,SNOMED CT
897644008,761996005,Technique,SNOMED CT
897645009,761996005,Technique,SNOMED CT
897676003,272391002,Technique,SNOMED CT
897677007,761996005,Technique,SNOMED CT
926353005,272391002,Technique,SNOMED CT
926354004,761996005,Technique,SNOMED CT
926355003,272391002,Technique,SNOMED CT
926356002,761996005,Technique,SNOMED CT
926357006,272391002,Technique,SNOMED CT
926358001,761996005,Technique,SNOMED CT
926359009,272391002,Technique,SNOMED CT
926360004,761996005,Technique,SNOMED CT
1003607007,272391002,Technique,SNOMED CT
1003622002,272391002,Technique,SNOMED CT
1003623007,761996005,Technique,SNOMED CT
1003628003,272391002,Technique,SNOMED CT
1003629006,761996005,Technique,SNOMED CT
1003630001,272391002,Technique,SNOMED CT
1003631002,761996005,Technique,SNOMED CT
1003632009,272391002,Technique,SNOMED CT
1003633004,761996005,Technique,SNOMED CT
1003635006,761996005,Technique,SNOMED CT
1003636007,272391002,Technique,SNOMED CT
1003836005,761996005,Technique,SNOMED CT
1003837001,761996005,Technique,SNOMED CT
1003838006,761996005,Technique,SNOMED CT
1003839003,761996005,Technique,SNOMED CT
1003945005,761996005,Technique,SNOMED CT
1003948007,761996005,Technique,SNOMED CT
