Historical_DX_ID,Historical_PX_ID,Episode_Type,Age_Group,Gender,Source_Code,Currency_Code,Patient_Count,Total_Bill_Amount
3905853123979377430,-1640521644483910203,IP,49-64,F,KPJ,RM,1,10856
3949493899660468749,-1640521644483910203,IP,49-64,M,KPJ,RM,1,14694.1
3975340487119443130,-2050163149247989326,IP,19-33,M,KPJ,RM,1,24574.15
3975340487119443130,-3085373731158004225,IP,49-64,M,KPJ,RM,1,2835.5
3975340487119443130,-3262554629892468446,DP,34-48,M,KPJ,RM,1,6706.85
389933214253688053,-7465552264924383828,IP,19-33,M,KPJ,RM,1,10135.8
389933214253688053,2454985304141717577,IP,19-33,M,KPJ,RM,1,7795.65
389933214253688053,3516240106858554819,IP," 6-13",M,KPJ,RM,1,4944.3
389933214253688053,6454023345781554723,IP,19-33,M,KPJ,RM,1,22854.25
389933214253688053,7198386588040628054,IP,19-33,M,KPJ,RM,1,12426.1
389933214253688053,831497597449444662,IP," 6-13",F,KPJ,RM,1,11167.25
3898512501825435449,-5435563001445935130,IP,34-48,F,KPJ,RM,1,18291.35
3898512501825435449,-5435563001445935130,IP,65-78,M,KPJ,RM,1,7179.7
3898512501825435449,-6566365376740610652,IP,34-48,M,KPJ,RM,1,57808.1
3898512501825435449,-6748802128498920817,IP,19-33,M,KPJ,RM,1,23982.85
3898512501825435449,-7014444701404551644,IP,34-48,M,KPJ,RM,1,8383.25
3898512501825435449,-7670167483644937628,IP,49-64,F,KPJ,RM,1,19047.9
3898512501825435449,-8015121648396369019,IP," 6-13",F,KPJ,RM,1,9896.7
3898512501825435449,-8769677651157819822,IP,34-48,M,KPJ,RM,1,25075.6
3898512501825435449,1164277826703885785,IP,49-64,M,KPJ,RM,1,14228.65
3898512501825435449,1413108927867400924,IP,34-48,M,KPJ,RM,1,14057.65
3898512501825435449,1428876419649280118,IP,34-48,M,KPJ,RM,1,26036.85
3898512501825435449,1599096468689997913,IP,34-48,M,KPJ,RM,1,14016.8
3898512501825435449,2068121741311982006,IP,34-48,M,KPJ,RM,1,36961
3898512501825435449,4783522374647157775,IP,49-64,M,KPJ,RM,1,24865.95
3898512501825435449,9054718198627481274,IP,34-48,M,KPJ,RM,1,28534.15
389933214253688053,-2802052730568494662,IP,49-64,M,KPJ,RM,1,16478.85
389933214253688053,-3915145100526146601,IP,34-48,M,KPJ,RM,1,19489.7
389933214253688053,-392083450555986726,IP,19-33,F,KPJ,RM,1,21634.15
389933214253688053,-5089017982396691432,IP,34-48,M,KPJ,RM,1,15799.6
389933214253688053,-6253071740671160706,IP,34-48,M,KPJ,RM,1,17142.4
389933214253688053,-6375700011726438427,IP,34-48,F,KPJ,RM,1,14358.85
389933214253688053,-6498623304568901523,IP,49-64,M,KPJ,RM,1,15087.6
389933214253688053,-695644322449358746,IP,19-33,F,KPJ,RM,1,10191.65
389933214253688053,-695644322449358746,IP,34-48,M,KPJ,RM,1,7069.5
389933214253688053,-695644322449358746,IP,49-64,F,KPJ,RM,1,9396.6
34951405332111201,9087971191289699820,IP,19-33,M,KPJ,RM,1,30273.7
34951405332111201,9009647964309584012,IP,14-18,M,KPJ,RM,1,34775.45
34951405332111201,794232467563241228,IP,34-48,F,KPJ,RM,1,38679.15
34951405332111201,7673717885090624698,IP,49-64,F,KPJ,RM,1,15849.45
34951405332111201,7697256833991977962,IP,34-48,M,KPJ,RM,1,19245.3
34951405332111201,7800479773538256463,IP,19-33,F,KPJ,RM,1,24049.65
34951405332111201,7876721345749745595,IP,34-48,F,KPJ,RM,1,52235.85
34951405332111201,794232467563241228,IP,19-33,F,KPJ,RM,1,30549.25
34951405332111201,69275896939527291,IP,65-78,F,KPJ,RM,1,4296.1
34951405332111201,7057646625956350048,IP,14-18,M,KPJ,RM,1,36637.75
34951405332111201,7057646625956350048,IP,19-33,F,KPJ,RM,1,31715.05
3816314784327932786,3516240106858554819,IP,34-48,M,KPJ,RM,1,11566.2
3816314784327932786,6601097132759056815,IP,49-64,F,KPJ,RM,1,8149.1
3816314784327932786,69275896939527291,IP,34-48,M,KPJ,RM,1,5990.5
3816314784327932786,69275896939527291,IP,49-64,M,KPJ,RM,1,10191.05
3857087903684201273,-8280904084227718877,IP,49-64,F,KPJ,RM,1,24966.45
3895679853849309796,-2843887808197158523,IP,19-33,M,KPJ,RM,1,19850.95
3898512501825435449,-2378656561949603985,IP,49-64,F,KPJ,RM,1,42364.95
3898512501825435449,-3129587277534335986,IP,65-78,F,KPJ,RM,1,15993.1
3898512501825435449,-3129587277534335986,IP,65-78,M,KPJ,RM,1,11103.9
3898512501825435449,-3223161785010892832,IP,19-33,M,KPJ,RM,1,27260.9
3898512501825435449,-3352671583587512862,IP,49-64,M,KPJ,RM,1,14667.95
3898512501825435449,-4078965127334761456,IP,34-48,M,KPJ,RM,1,28373.7
3898512501825435449,-4314879081759807090,IP,49-64,M,KPJ,RM,1,49033.15
3898512501825435449,-5327389516297579877,IP,14-18,M,KPJ,RM,1,23956.85
3898512501825435449,-5435563001445935130,IP,14-18,F,KPJ,RM,1,14620.8
4299200210673661172,5242082132252746969,IP," 6-13",M,KPJ,RM,1,12837.75
4299200210673661172,5242082132252746969,IP,49-64,F,KPJ,RM,1,14246.9
4299200210673661172,8513619657481057043,IP,14-18,M,KPJ,RM,1,8788.35
4299569645317884554,-6505302141533125577,IP,19-33,M,KPJ,RM,1,29125.25
4299569645317884554,-7943121941598604396,IP,34-48,M,KPJ,RM,1,38865.6
4299569645317884554,-7943121941598604396,IP,49-64,M,KPJ,RM,1,30323.05
4299569645317884554,2773259541631760272,IP,49-64,F,KPJ,RM,1,31822.4
4299569645317884554,4504066858521014662,IP,49-64,M,KPJ,RM,1,41409.25
4346215984557634777,5053715707469957507,IP,65-78,F,KPJ,RM,1,23453.5
4353123691515541499,6601097132759056815,IP,49-64,M,KPJ,RM,1,5979.2
436275721100059640,885017821352777187,IP,49-64,M,KPJ,RM,1,33534.6
4251444563568595157,6947355531891954527,IP,19-33,M,KPJ,RM,1,12317.35
4266490246447210227,-3353237816908625809,IP,19-33,M,KPJ,RM,1,30267.2
4266490246447210227,69275896939527291,IP,34-48,M,KPJ,RM,1,6332.85
4299200210673661172,-1300011388142766102,IP,49-64,F,KPJ,RM,1,19588.4
4299200210673661172,-4545611502156048281,IP,19-33,M,KPJ,RM,1,9316.05
4299200210673661172,-5678187323153214138,IP,19-33,M,KPJ,RM,1,13178
4299200210673661172,-7956505314350226601,IP,34-48,M,KPJ,RM,1,15161.2
4299200210673661172,1105272675531099354,IP," 6-13",M,KPJ,RM,1,17370.8
439650599553609601,1229052499891505281,IP,34-48,F,KPJ,RM,1,13966.1
439650599553609601,8513619657481057043,IP,19-33,M,KPJ,RM,1,10681.7
4444044698744369319,-1082313996512062997,IP,49-64,M,KPJ,RM,1,51817.35
4444044698744369319,-1640521644483910203,DP,34-48,M,KPJ,RM,1,4969.4
4444044698744369319,-1640521644483910203,IP,34-48,M,KPJ,RM,1,9553.75
4444044698744369319,-1640521644483910203,IP,49-64,M,KPJ,RM,1,8606.35
4444044698744369319,-1693979682645407027,IP,65-78,F,KPJ,RM,1,43074.05
4444044698744369319,-2214143733483118047,IP,65-78,F,KPJ,RM,1,42282.9
4444044698744369319,-2701305993859073016,IP,49-64,M,KPJ,RM,1,43270.95
4444044698744369319,-3212234370217327482,IP,34-48,F,KPJ,RM,1,4831.4
4251444563568595157,-6498623304568901523,IP,34-48,M,KPJ,RM,1,14639.1
4444044698744369319,-3677630571670885013,IP,65-78,F,KPJ,RM,1,45933.55
4444044698744369319,-4594126945058690910,IP,49-64,F,KPJ,RM,1,27918.7
4444044698744369319,-4940656334197894879,IP,49-64,F,KPJ,RM,1,23734
4444044698744369319,-5348079622907979427,IP,79-98,F,KPJ,RM,1,98094.1
4444044698744369319,-5436995022903224833,IP,65-78,F,KPJ,RM,1,25636.5
4444044698744369319,-5576741191788985122,IP,49-64,F,KPJ,RM,1,8513.85
4444044698744369319,-5662280895287207803,IP,34-48,M,KPJ,RM,1,19322.3
4444044698744369319,-5925421706809695394,IP,34-48,F,KPJ,RM,1,41613.15
4444044698744369319,-6195219708245164460,IP,34-48,F,KPJ,RM,1,31032.85
4444044698744369319,-6210035251043287892,IP,49-64,F,KPJ,RM,1,25274.7
4444044698744369319,-6223574254305835888,IP,49-64,F,KPJ,RM,1,37029.5
4444044698744369319,-6223574254305835888,IP,65-78,F,KPJ,RM,1,22800
4444044698744369319,-638415088147207614,IP,65-78,F,KPJ,RM,1,37453.2
4444044698744369319,-6542166333176974750,IP,34-48,M,KPJ,RM,1,40640.15
4444044698744369319,-6542166333176974750,IP,65-78,F,KPJ,RM,1,35591.25
4444044698744369319,-6728219249815961029,IP,49-64,F,KPJ,RM,1,44357.35
4444044698744369319,-6777117311310230229,IP,65-78,M,KPJ,RM,1,25450.45
4444044698744369319,-7190272311344935560,IP,49-64,M,KPJ,RM,1,39781.2
4444044698744369319,-7261526817851905682,IP,65-78,F,KPJ,RM,1,50416.6
4444044698744369319,-7339944797482121959,IP,49-64,F,KPJ,RM,1,29458.6
4444044698744369319,-7339944797482121959,IP,49-64,M,KPJ,RM,1,33725.2
4444044698744369319,-746806434155784545,IP,65-78,M,KPJ,RM,1,25544.95
4444044698744369319,-7503405486007722994,IP,49-64,F,KPJ,RM,1,25189.9
4444044698744369319,-7874149906182579923,IP,49-64,F,KPJ,RM,1,40333.15
4444044698744369319,-8431240358728955926,IP,34-48,F,KPJ,RM,1,24689.65
4444044698744369319,-8511240453452478031,IP,49-64,F,KPJ,RM,1,32527.5
4444044698744369319,-8593056827497297343,IP,49-64,F,KPJ,RM,1,34054.2
4444044698744369319,-8593056827497297343,IP,65-78,F,KPJ,RM,1,32881.1
4444044698744369319,-8622050569817363624,IP,49-64,F,KPJ,RM,1,27334.6
4444044698744369319,-8622050569817363624,IP,49-64,M,KPJ,RM,1,28282.6
4444044698744369319,-8719331059859795466,IP,34-48,F,KPJ,RM,1,35449
4444044698744369319,-8954620581839378426,IP,65-78,F,KPJ,RM,1,33961.95
4444044698744369319,-9047766411362668150,IP,49-64,M,KPJ,RM,1,8493.65
4444044698744369319,-912483884569438977,IP,34-48,F,KPJ,RM,1,35642
4444044698744369319,1164277826703885785,IP,65-78,M,KPJ,RM,1,16774.5
4444044698744369319,1542442694934952826,IP,49-64,F,KPJ,RM,1,50708.55
4444044698744369319,1542442694934952826,IP,65-78,F,KPJ,RM,1,50579.7
4444044698744369319,2012286671987707772,IP,49-64,F,KPJ,RM,1,31503.6
4444044698744369319,2012286671987707772,IP,49-64,M,KPJ,RM,1,39758.65
4444044698744369319,6305476909291476800,IP,34-48,M,KPJ,RM,1,20196.5
4444044698744369319,69275896939527291,IP,19-33,F,KPJ,RM,1,9982.4
4444044698744369319,6305476909291476800,IP,49-64,M,KPJ,RM,1,24882.85
4444044698744369319,6305476909291476800,IP,65-78,F,KPJ,RM,1,59628.25
4444044698744369319,6769777660141706786,IP,49-64,M,KPJ,RM,1,25514.6
4444044698744369319,683356327539910181,IP,34-48,M,KPJ,RM,1,36530.4
4444044698744369319,6870608580395075469,IP,65-78,F,KPJ,RM,1,35486.35
4444044698744369319,5070956112874632400,IP,65-78,F,KPJ,RM,1,36591.4
4444044698744369319,5189461375933265809,IP,34-48,F,KPJ,RM,1,21678.05
4444044698744369319,5291093693817512181,IP,65-78,F,KPJ,RM,1,47718.35
4444044698744369319,5337778354021131637,IP,34-48,F,KPJ,RM,1,18885.95
4444044698744369319,5746312346228508468,IP,34-48,F,KPJ,RM,1,41702.8
4444044698744369319,5746312346228508468,IP,49-64,M,KPJ,RM,1,37725.55
4444044698744369319,6127511829685244348,IP,65-78,F,KPJ,RM,1,50156.3
4444044698744369319,6127511829685244348,IP,65-78,M,KPJ,RM,1,52507.15
4444044698744369319,6157356039065298507,IP,49-64,M,KPJ,RM,1,21837.95
4444044698744369319,4440235488329737154,IP,34-48,M,KPJ,RM,1,42454.4
4444044698744369319,458016041819152736,IP,65-78,F,KPJ,RM,1,20211.9
4444044698744369319,4803518248472470197,IP,49-64,F,KPJ,RM,1,62748.25
4444044698744369319,4930003618279684842,IP,65-78,F,KPJ,RM,1,31576.15
4444044698744369319,4969543558071988565,IP,34-48,F,KPJ,RM,1,31363.7
4444044698744369319,4969543558071988565,IP,49-64,F,KPJ,RM,1,34151.15
4444044698744369319,4969543558071988565,IP,65-78,F,KPJ,RM,1,35962.65
4444044698744369319,5022232555012451382,IP,49-64,F,KPJ,RM,1,21242.85
4444044698744369319,5053715707469957507,DP,19-33,F,KPJ,RM,1,4305.25
4444044698744369319,5053715707469957507,DP,34-48,M,KPJ,RM,1,4497.25
4444044698744369319,5053715707469957507,DP,65-78,M,KPJ,RM,1,8189.1
4444044698744369319,2580179387901018664,IP,49-64,M,KPJ,RM,1,24087.2
4444044698744369319,2580179387901018664,IP,65-78,F,KPJ,RM,1,38723.95
4444044698744369319,2999852265687685988,IP,49-64,F,KPJ,RM,1,53320.25
4444044698744369319,3061173402902161677,IP,49-64,M,KPJ,RM,1,31518.75
4444044698744369319,3448179331975830771,IP,49-64,M,KPJ,RM,1,15568.15
4444044698744369319,3638941823850280417,IP,65-78,F,KPJ,RM,1,32078.7
4444044698744369319,4016749008586628505,IP,49-64,M,KPJ,RM,1,28498.8
4444044698744369319,4074833484965539161,IP,49-64,F,KPJ,RM,1,20383.6
4444044698744369319,4075443217223223153,IP,14-18,M,KPJ,RM,1,14084.2
4444044698744369319,4075443217223223153,IP,49-64,M,KPJ,RM,1,13064.2
4444044698744369319,4075443217223223153,IP,79-98,F,KPJ,RM,1,91622.55
4444044698744369319,4315910991913874084,IP,49-64,F,KPJ,RM,1,22421.95
4444044698744369319,4315910991913874084,IP,65-78,M,KPJ,RM,1,15562.25
4444044698744369319,4412804993995258631,IP,49-64,M,KPJ,RM,1,37080.95
4444044698744369319,4415068388518530541,IP,34-48,F,KPJ,RM,1,30068.7
4444044698744369319,-4084950367735064041,IP,49-64,F,KPJ,RM,1,23408.15
4444044698744369319,-4436898128208229243,IP,49-64,F,KPJ,RM,1,31836.35
4444044698744369319,-4589605041485560983,IP,34-48,F,KPJ,RM,1,22438.3
4444044698744369319,-4589605041485560983,IP,34-48,M,KPJ,RM,1,18907.35
4444044698744369319,-3974914253938880692,IP,34-48,F,KPJ,RM,1,19610.35
4444044698744369319,-3974914253938880692,IP,34-48,M,KPJ,RM,1,22183.55
4444044698744369319,2012286671987707772,IP,65-78,M,KPJ,RM,1,23921.75
4444044698744369319,2105663668360672173,IP,49-64,F,KPJ,RM,1,30688.75
4444044698744369319,2160048671799760378,IP,49-64,F,KPJ,RM,1,89816.6
4444044698744369319,2580179387901018664,IP,34-48,F,KPJ,RM,1,27386.85
4444044698744369319,4415068388518530541,IP,65-78,F,KPJ,RM,1,44148.05
34951405332111201,-4711718335748106204,IP,34-48,M,KPJ,RM,1,37181.65
34951405332111201,-4747941433838386852,IP,19-33,M,KPJ,RM,1,39101.5
34951405332111201,-4884604123035661949,IP,19-33,F,KPJ,RM,1,49410.15
34951405332111201,-4981536480631697811,IP,19-33,M,KPJ,RM,1,48571.35
34951405332111201,-5154220898547310091,IP,19-33,M,KPJ,RM,1,58477.7
34951405332111201,-5161866874807152684,IP,34-48,M,KPJ,RM,1,67205.3
34951405332111201,-4589877806822332906,IP,49-64,M,KPJ,RM,1,34333.45
34951405332111201,-4618441565606014424,IP,49-64,F,KPJ,RM,1,57379
34951405332111201,-4680430170954515597,IP,49-64,M,KPJ,RM,1,86597.3
34951405332111201,-4684241821791715919,IP,34-48,F,KPJ,RM,1,32595.05
34951405332111201,-4684241821791715919,IP,34-48,M,KPJ,RM,1,40461.15
34951405332111201,-4106453064414257381,IP,19-33,F,KPJ,RM,1,46709.8
34951405332111201,-4121481615005105897,IP,34-48,M,KPJ,RM,1,100388.85
34951405332111201,-4153749778540802031,IP,49-64,M,KPJ,RM,1,23062.25
34951405332111201,-4155482258242589127,IP,19-33,M,KPJ,RM,1,51656.25
34951405332111201,-4155482258242589127,IP,34-48,M,KPJ,RM,1,47499
34951405332111201,-4235356115208675437,IP,14-18,M,KPJ,RM,1,63542.75
34951405332111201,-4244307647423464244,IP,34-48,F,KPJ,RM,1,40604.65
34951405332111201,-4508141675720185036,IP,19-33,F,KPJ,RM,1,42826.9
34951405332111201,-4559167045358181377,IP,14-18,M,KPJ,RM,1,34026.05
34951405332111201,-2026590661509097781,IP,19-33,M,KPJ,RM,1,42390.25
34951405332111201,-2026590661509097781,IP,49-64,M,KPJ,RM,1,34023.45
34951405332111201,-2048200288137493610,IP,19-33,F,KPJ,RM,1,42938.9
34951405332111201,-3734928618265524373,IP,34-48,M,KPJ,RM,1,23866.6
34951405332111201,-3747915573086119759,IP,34-48,M,KPJ,RM,1,44293.95
34951405332111201,-3756593677066333123,IP,49-64,M,KPJ,RM,1,18346.05
34951405332111201,-3829824047011685525,IP,19-33,M,KPJ,RM,1,50183.9
34951405332111201,-3901978235724111945,IP,19-33,F,KPJ,RM,1,8598.95
34951405332111201,-3974914253938880692,IP,19-33,M,KPJ,RM,1,19751
34951405332111201,-3680559674285134498,IP,49-64,M,KPJ,RM,1,56397.65
34951405332111201,-3680559674285134498,IP,19-33,F,KPJ,RM,1,40951.5
34951405332111201,-7186116407280517346,IP,34-48,F,KPJ,RM,1,38396.15
34951405332111201,-5218326626608894147,IP,19-33,F,KPJ,RM,1,29824.95
34951405332111201,-4589605041485560983,IP,34-48,M,KPJ,RM,1,23913.55
34951405332111201,-6754754158234057372,IP,34-48,F,KPJ,RM,1,40237.85
34951405332111201,-6858339341176835222,IP,34-48,M,KPJ,RM,1,40529.1
34951405332111201,-6909850191503722362,IP,14-18,M,KPJ,RM,1,37473.35
34951405332111201,-6909850191503722362,IP,19-33,M,KPJ,RM,1,44411.15
34951405332111201,-7014444701404551644,IP,34-48,M,KPJ,RM,1,12775.05
34951405332111201,-717561025955362899,IP," 6-13",F,KPJ,RM,1,20448.85
34951405332111201,-7186116407280517346,IP,14-18,M,KPJ,RM,1,44161.1
34951405332111201,-7186116407280517346,IP,19-33,F,KPJ,RM,1,47291.6
34951405332111201,-5224960596818393619,IP,34-48,M,KPJ,RM,1,44005.65
34951405332111201,-5332657332183856239,IP,19-33,M,KPJ,RM,1,30348.4
34951405332111201,-5435563001445935130,IP,19-33,F,KPJ,RM,1,10209.8
34951405332111201,-5435563001445935130,IP,34-48,M,KPJ,RM,1,11231.15
34951405332111201,-5435563001445935130,IP,49-64,F,KPJ,RM,1,16879.85
34951405332111201,-5435563001445935130,IP,49-64,M,KPJ,RM,1,17238
34951405332111201,-5534796434778852132,IP,19-33,F,KPJ,RM,1,42395.6
34951405332111201,-5534796434778852132,IP,19-33,M,KPJ,RM,1,26491.05
34951405332111201,-5534796434778852132,IP,34-48,M,KPJ,RM,1,38794.9
34951405332111201,-5534796434778852132,IP,49-64,M,KPJ,RM,1,39462.4
34951405332111201,-5700489028116915611,IP,19-33,M,KPJ,RM,1,45397.5
34951405332111201,-5959208914853583006,IP,34-48,F,KPJ,RM,1,17719.55
34951405332111201,-6160132168374981177,IP,34-48,M,KPJ,RM,1,20864.6
34951405332111201,-6193998716745153533,IP,19-33,M,KPJ,RM,1,54373.5
34951405332111201,-6212725545193028386,IP,19-33,M,KPJ,RM,1,51251.85
34951405332111201,-6258068817994807975,IP,19-33,M,KPJ,RM,1,22200.7
34951405332111201,-6258068817994807975,IP,34-48,M,KPJ,RM,1,13884.15
34951405332111201,-6258068817994807975,IP,49-64,F,KPJ,RM,1,28231.35
34951405332111201,-6309498598481084000,IP,34-48,M,KPJ,RM,1,30423.95
34951405332111201,-6315394850479248214,IP,34-48,M,KPJ,RM,1,47089.9
34951405332111201,-6508346788293210729,IP,19-33,M,KPJ,RM,1,34021.05
34951405332111201,-6542166333176974750,IP,19-33,M,KPJ,RM,1,24263.5
34951405332111201,-65616121136317687,IP,19-33,M,KPJ,RM,1,47551.2
34951405332111201,-6632458379646648511,IP,14-18,M,KPJ,RM,1,36693.7
34951405332111201,2177804518688424650,IP,34-48,M,KPJ,RM,1,36177.85
34951405332111201,2454985304141717577,IP,49-64,F,KPJ,RM,1,19475.2
34951405332111201,246556370878853048,IP,19-33,M,KPJ,RM,1,42977.85
34951405332111201,2479802510454447889,IP,19-33,M,KPJ,RM,1,45261.55
34951405332111201,2479802510454447889,IP,34-48,M,KPJ,RM,1,42179.05
34951405332111201,194565221829267669,IP,19-33,F,KPJ,RM,1,51663.2
34951405332111201,194565221829267669,IP,19-33,M,KPJ,RM,1,57428.85
34951405332111201,-955464046545576208,IP,34-48,F,KPJ,RM,1,37666.3
34951405332111201,-955464046545576208,IP,19-33,F,KPJ,RM,1,23884.35
34951405332111201,-951447067435077241,IP,34-48,F,KPJ,RM,1,36869.05
34951405332111201,2682421514155977809,IP,34-48,M,KPJ,RM,1,27704.1
34951405332111201,2784560725973287159,IP,34-48,M,KPJ,RM,1,41140
34951405332111201,2794364299977490457,IP,19-33,M,KPJ,RM,1,38298.65
34951405332111201,289399045947638083,IP,34-48,F,KPJ,RM,1,33346.95
34951405332111201,291010543873990335,IP,19-33,M,KPJ,RM,1,29257.7
34951405332111201,3189163422492747355,IP,34-48,M,KPJ,RM,1,31412.45
34951405332111201,3214480490840182614,IP,19-33,F,KPJ,RM,1,43071
34951405332111201,3225617650419719417,IP,19-33,F,KPJ,RM,1,26354.25
34951405332111201,3225617650419719417,IP,19-33,M,KPJ,RM,1,24711.1
34951405332111201,3281801740920602747,IP,34-48,M,KPJ,RM,1,39049.9
34951405332111201,3324418512599760674,IP,19-33,M,KPJ,RM,1,50367.95
34951405332111201,3324418512599760674,IP,34-48,F,KPJ,RM,1,23267.75
34951405332111201,3334128271336147479,IP,19-33,M,KPJ,RM,1,41854.3
34951405332111201,3421311012508486665,IP,34-48,M,KPJ,RM,1,36654.85
34951405332111201,349445198111566122,IP,34-48,F,KPJ,RM,1,6728.8
34951405332111201,-8488224383561192176,IP,34-48,M,KPJ,RM,1,11116.45
34951405332111201,-8923734661648049843,IP,19-33,M,KPJ,RM,1,48840.65
34951405332111201,-9041058275176409213,IP," 6-13",F,KPJ,RM,1,21228.6
34951405332111201,-951447067435077241,IP,14-18,M,KPJ,RM,1,39578.8
34951405332111201,-951447067435077241,IP,19-33,F,KPJ,RM,1,38669.1
34951405332111201,-8465029146563235893,IP,14-18,F,KPJ,RM,1,19062.4
34951405332111201,-955464046545576208,IP,49-64,F,KPJ,RM,1,30807.4
34951405332111201,1154691861956926101,IP,19-33,M,KPJ,RM,1,40742.75
34951405332111201,1164277826703885785,IP,65-78,M,KPJ,RM,1,17963.2
34951405332111201,1174280923763320262,IP,34-48,M,KPJ,RM,1,49834.25
34951405332111201,1198070835183830683,IP,34-48,F,KPJ,RM,1,47003.75
34951405332111201,1262654747498690578,IP,49-64,F,KPJ,RM,1,36054.8
34951405332111201,1599096468689997913,IP,19-33,M,KPJ,RM,1,17684.15
34951405332111201,1742282224726767230,IP,19-33,F,KPJ,RM,1,47592.15
34951405332111201,1742282224726767230,IP,34-48,M,KPJ,RM,1,37451.35
34951405332111201,-8304164124021752676,IP,49-64,M,KPJ,RM,1,42661.1
34951405332111201,-8383966308998902685,IP,19-33,M,KPJ,RM,1,5786
34951405332111201,-8383966308998902685,IP,34-48,M,KPJ,RM,1,7551.55
34951405332111201,-8383966308998902685,IP,49-64,M,KPJ,RM,1,9589.15
34951405332111201,-7276370163767546548,IP,14-18,M,KPJ,RM,1,31400.35
34951405332111201,-7186116407280517346,IP,49-64,F,KPJ,RM,1,34807.8
34951405332111201,-7276370163767546548,IP,34-48,M,KPJ,RM,1,31839.6
34951405332111201,-7316723933512714246,IP,19-33,M,KPJ,RM,1,37112.8
34951405332111201,-7339944797482121959,IP,19-33,M,KPJ,RM,1,7592.3
34951405332111201,-7538408239776038800,IP,19-33,M,KPJ,RM,1,54231.8
34951405332111201,-7590093426562127756,IP,34-48,M,KPJ,RM,1,45508.75
34951405332111201,-7670167483644937628,IP,65-78,M,KPJ,RM,1,6936
34951405332111201,-7674935286224455670,IP,14-18,F,KPJ,RM,1,17613.2
34951405332111201,-7807510853395655341,IP,49-64,F,KPJ,RM,1,31155
34951405332111201,-7807510853395655341,IP,49-64,M,KPJ,RM,1,41487.3
34951405332111201,-7943121941598604396,IP,34-48,M,KPJ,RM,1,39799.8
34951405332111201,-7971408504516651491,IP,19-33,M,KPJ,RM,1,38099.8
34951405332111201,-8105406679554059169,IP,34-48,M,KPJ,RM,1,41327.95
34951405332111201,-8125082135571548470,IP,34-48,F,KPJ,RM,1,30360.85
34951405332111201,6802730190400336146,IP,49-64,F,KPJ,RM,1,4187.25
34951405332111201,6802730190400336146,IP,49-64,M,KPJ,RM,1,6183.75
34951405332111201,683356327539910181,IP,14-18,F,KPJ,RM,1,31987.8
34951405332111201,683356327539910181,IP,34-48,F,KPJ,RM,1,44025.2
34951405332111201,6482761445789559477,IP,19-33,M,KPJ,RM,1,54309.95
34951405332111201,6566275234555259805,IP,34-48,M,KPJ,RM,1,47527.8
34951405332111201,6601097132759056815,DP,49-64,F,KPJ,RM,1,2558.25
34951405332111201,673399917746056013,IP,19-33,M,KPJ,RM,1,48057.85
34951405332111201,6802730190400336146,DP,19-33,M,KPJ,RM,1,6094.6
34951405332111201,5053715707469957507,IP,49-64,F,KPJ,RM,1,8762.75
34951405332111201,5064884117180447744,IP,34-48,M,KPJ,RM,1,30293.15
34951405332111201,5064884117180447744,IP,49-64,F,KPJ,RM,1,33324.65
34951405332111201,5218513828495659514,IP,19-33,M,KPJ,RM,1,48920.4
34951405332111201,5291093693817512181,IP,65-78,F,KPJ,RM,1,36896.15
34951405332111201,5362015666189753216,DP,19-33,F,KPJ,RM,1,7521.45
34951405332111201,5370971815226526167,IP,19-33,M,KPJ,RM,1,25992.25
34951405332111201,5523106465163779966,IP,19-33,M,KPJ,RM,1,31020.55
34951405332111201,557362166747249368,IP,34-48,F,KPJ,RM,1,22293.85
34951405332111201,5726250039975170428,IP,19-33,F,KPJ,RM,1,21164.05
34951405332111201,5726250039975170428,IP,19-33,M,KPJ,RM,1,30838.15
34951405332111201,5726250039975170428,IP,34-48,F,KPJ,RM,1,37840.45
34951405332111201,5726250039975170428,IP,34-48,M,KPJ,RM,1,21949.55
34951405332111201,574969316684318954,IP,19-33,F,KPJ,RM,1,39035.05
34951405332111201,574969316684318954,IP,19-33,M,KPJ,RM,1,48516.25
34951405332111201,5789024328261467107,IP,34-48,F,KPJ,RM,1,45852.55
34951405332111201,5869549257824640846,IP,19-33,M,KPJ,RM,1,44623.75
34951405332111201,5952342309593840271,IP,34-48,F,KPJ,RM,1,36944.2
34951405332111201,5953039000559014808,IP,34-48,M,KPJ,RM,1,14367.7
34951405332111201,6022795498908582116,IP,34-48,F,KPJ,RM,1,21088.5
34951405332111201,602875627055238852,IP,19-33,M,KPJ,RM,1,32462.5
34951405332111201,6124199138884600968,IP,49-64,F,KPJ,RM,1,20507.55
34951405332111201,630023574402858426,IP,19-33,M,KPJ,RM,1,44336.2
34951405332111201,4315910991913874084,IP,34-48,F,KPJ,RM,1,29664.15
34951405332111201,4315910991913874084,IP,34-48,M,KPJ,RM,1,18446.8
34951405332111201,4394763804955885614,IP,19-33,M,KPJ,RM,1,41759.15
34951405332111201,4432423915147207949,IP,34-48,F,KPJ,RM,1,53679.65
34951405332111201,4456749547163577117,IP,34-48,F,KPJ,RM,1,30011.5
34951405332111201,4504066858521014662,IP,49-64,M,KPJ,RM,1,27602.75
34951405332111201,4692029344899717296,IP,19-33,M,KPJ,RM,1,21669.55
34951405332111201,4737773088597245263,IP,49-64,M,KPJ,RM,1,41857.75
34951405332111201,4016749008586628505,IP,34-48,M,KPJ,RM,1,20514.2
