sourceId,destinationId,relationship_type,source_system_name
1484003,302545001,Part of,SNOMED CT
1490004,262225004,Part of,SNOMED CT
1502004,118760003,Part of,SNOMED CT
1502004,302553009,Part of,SNOMED CT
1502004,362030008,Part of,SNOMED CT
1502004,362076007,Part of,SNOMED CT
1511004,118760003,Part of,SNOMED CT
1511004,229765004,Part of,SNOMED CT
1511004,302553009,Part of,SNOMED CT
1511004,361340001,Part of,SNOMED CT
1516009,302548004,Part of,SNOMED CT
1527006,181831002,Part of,SNOMED CT
1537001,243931006,Part of,SNOMED CT
1537001,244570000,Part of,SNOMED CT
1541002,362292005,Part of,SNOMED CT
1541002,362873000,Part of,SNOMED CT
1562001,361768004,Part of,SNOMED CT
1569005,181469002,Part of,SNOMED CT
1569005,362821001,Part of,SNOMED CT
1570006,181469002,Part of,SNOMED CT
1570006,181527003,Part of,SNOMED CT
1570006,362747002,Part of,SNOMED CT
1580005,362372000,Part of,SNOMED CT
1581009,118760003,Part of,SNOMED CT
1581009,302553009,Part of,SNOMED CT
1581009,362030008,Part of,SNOMED CT
1581009,362076007,Part of,SNOMED CT
1584001,361827000,Part of,SNOMED CT
1600003,45048000,Part of,SNOMED CT
1600003,302548004,Part of,SNOMED CT
1600003,302552004,Part of,SNOMED CT
1600003,361725000,Part of,SNOMED CT
1600003,361808006,Part of,SNOMED CT
1605008,6013009,Part of,SNOMED CT
1610007,362571006,Part of,SNOMED CT
1611006,182245002,Part of,SNOMED CT
1611006,362588004,Part of,SNOMED CT
1611006,362589007,Part of,SNOMED CT
1611006,362732006,Part of,SNOMED CT
1617005,181212004,Part of,SNOMED CT
1620002,4421005,Part of,SNOMED CT
1620002,362837007,Part of,SNOMED CT
1626008,243931006,Part of,SNOMED CT
1627004,182294002,Part of,SNOMED CT
1627004,302536002,Part of,SNOMED CT
1630006,302548004,Part of,SNOMED CT
1630006,362060003,Part of,SNOMED CT
1631005,362855003,Part of,SNOMED CT
1644000,361741004,Part of,SNOMED CT
1650005,361982005,Part of,SNOMED CT
1655000,264483005,Part of,SNOMED CT
1659006,362370008,Part of,SNOMED CT
1684009,361827000,Part of,SNOMED CT
1684009,362705001,Part of,SNOMED CT
1706004,118507000,Part of,SNOMED CT
1706004,361338006,Part of,SNOMED CT
1707008,244433007,Part of,SNOMED CT
1711002,281831001,Part of,SNOMED CT
1711002,302549007,Part of,SNOMED CT
1716007,12244006,Part of,SNOMED CT
1721005,56411004,Part of,SNOMED CT
1721005,362125007,Part of,SNOMED CT
1721005,362602007,Part of,SNOMED CT
1729007,362390004,Part of,SNOMED CT
1732005,88800004,Part of,SNOMED CT
1737004,91207004,Part of,SNOMED CT
1737004,181185000,Part of,SNOMED CT
1765002,302551006,Part of,SNOMED CT
1765002,362589007,Part of,SNOMED CT
1780008,62035001,Part of,SNOMED CT
1781007,362667004,Part of,SNOMED CT
1797002,265785009,Part of,SNOMED CT
1797002,361381009,Part of,SNOMED CT
1797002,362606005,Part of,SNOMED CT
1818002,362030008,Part of,SNOMED CT
1818002,362515009,Part of,SNOMED CT
1825009,265785009,Part of,SNOMED CT
1832000,181161008,Part of,SNOMED CT
1840006,181469002,Part of,SNOMED CT
1849007,302548004,Part of,SNOMED CT
1849007,361380005,Part of,SNOMED CT
1849007,362123000,Part of,SNOMED CT
1853009,302550007,Part of,SNOMED CT
1853009,361808006,Part of,SNOMED CT
1874005,229765004,Part of,SNOMED CT
1874005,302553009,Part of,SNOMED CT
1874005,362588004,Part of,SNOMED CT
1874005,362589007,Part of,SNOMED CT
1893007,182245002,Part of,SNOMED CT
1893007,361827000,Part of,SNOMED CT
1895000,262225004,Part of,SNOMED CT
1895000,362060003,Part of,SNOMED CT
1901002,45138000,Part of,SNOMED CT
1901002,362606005,Part of,SNOMED CT
1902009,181469002,Part of,SNOMED CT
1902009,265783002,Part of,SNOMED CT
1902009,302549007,Part of,SNOMED CT
1902009,420893000,Part of,SNOMED CT
1910005,281832008,Part of,SNOMED CT
1910005,302548004,Part of,SNOMED CT
1918003,244231007,Part of,SNOMED CT
1927002,127949000,Part of,SNOMED CT
1927002,362729008,Part of,SNOMED CT
1985008,69695003,Part of,SNOMED CT
1992003,264484004,Part of,SNOMED CT
1997009,362104007,Part of,SNOMED CT
1997009,362106009,Part of,SNOMED CT
2010005,302517007,Part of,SNOMED CT
2010005,361827000,Part of,SNOMED CT
2014001,38266002,Part of,SNOMED CT
2020000,302551006,Part of,SNOMED CT
2020000,362030008,Part of,SNOMED CT
2031008,180959008,Part of,SNOMED CT
2033006,118760003,Part of,SNOMED CT
2033006,302553009,Part of,SNOMED CT
2033006,361373008,Part of,SNOMED CT
2033006,362602007,Part of,SNOMED CT
2044003,362292005,Part of,SNOMED CT
2044003,362484004,Part of,SNOMED CT
2048000,56411004,Part of,SNOMED CT
2048000,362094001,Part of,SNOMED CT
2048000,362125007,Part of,SNOMED CT
2049008,181455002,Part of,SNOMED CT
2049008,280705003,Part of,SNOMED CT
2059009,181469002,Part of,SNOMED CT
2059009,302549007,Part of,SNOMED CT
2059009,362544006,Part of,SNOMED CT
2071003,180959008,Part of,SNOMED CT
2071003,362289006,Part of,SNOMED CT
2075007,180923002,Part of,SNOMED CT
2075007,362327008,Part of,SNOMED CT
2076008,361100001,Part of,SNOMED CT
2083001,256864008,Part of,SNOMED CT
2083001,279104005,Part of,SNOMED CT
2095001,302548004,Part of,SNOMED CT
2095001,361381009,Part of,SNOMED CT
2117006,243931006,Part of,SNOMED CT
2117006,244570000,Part of,SNOMED CT
2123001,362386001,Part of,SNOMED CT
2133009,118760003,Part of,SNOMED CT
2133009,181244000,Part of,SNOMED CT
2133009,302553009,Part of,SNOMED CT
2150006,57789003,Part of,SNOMED CT
2156000,58861006,Part of,SNOMED CT
2160002,181300001,Part of,SNOMED CT
2175005,181211006,Part of,SNOMED CT
2182009,278867007,Part of,SNOMED CT
2192001,181624003,Part of,SNOMED CT
2192001,362876008,Part of,SNOMED CT
2205003,181832009,Part of,SNOMED CT
2209009,278251007,Part of,SNOMED CT
2236006,46633002,Part of,SNOMED CT
2236006,229765004,Part of,SNOMED CT
2246008,4111006,Part of,SNOMED CT
2246008,6799003,Part of,SNOMED CT
2246008,52148002,Part of,SNOMED CT
2255006,38266002,Part of,SNOMED CT
2258008,362102006,Part of,SNOMED CT
2285001,258335003,Part of,SNOMED CT
2285001,264452006,Part of,SNOMED CT
2285001,278199004,Part of,SNOMED CT
2285001,362060003,Part of,SNOMED CT
2292006,181200003,Part of,SNOMED CT
2302002,182294002,Part of,SNOMED CT
2302002,362068005,Part of,SNOMED CT
2305000,181820005,Part of,SNOMED CT
2306004,263400000,Part of,SNOMED CT
2327009,181236000,Part of,SNOMED CT
2327009,272627002,Part of,SNOMED CT
2330002,281488008,Part of,SNOMED CT
2330002,361380005,Part of,SNOMED CT
2330002,361384001,Part of,SNOMED CT
2332005,362852000,Part of,SNOMED CT
2334006,181413006,Part of,SNOMED CT
2334006,181414000,Part of,SNOMED CT
2349003,181792001,Part of,SNOMED CT
2349003,302549007,Part of,SNOMED CT
2349003,361827000,Part of,SNOMED CT
2352006,7178003,Part of,SNOMED CT
2352006,263358001,Part of,SNOMED CT
2372001,302547009,Part of,SNOMED CT
2383005,244384009,Part of,SNOMED CT
2383005,362012001,Part of,SNOMED CT
2389009,181127006,Part of,SNOMED CT
2395005,302548004,Part of,SNOMED CT
2395005,302551006,Part of,SNOMED CT
2395005,362030008,Part of,SNOMED CT
2397002,182116007,Part of,SNOMED CT
2397002,361827000,Part of,SNOMED CT
2400006,304572005,Part of,SNOMED CT
2400006,362102006,Part of,SNOMED CT
2400006,362637005,Part of,SNOMED CT
2402003,302545001,Part of,SNOMED CT
2421006,244447006,Part of,SNOMED CT
2421006,362497002,Part of,SNOMED CT
2433001,278858007,Part of,SNOMED CT
2433001,302545001,Part of,SNOMED CT
2436009,362059008,Part of,SNOMED CT
2446006,243931006,Part of,SNOMED CT
2453002,361714009,Part of,SNOMED CT
2453002,362742008,Part of,SNOMED CT
2454008,263399007,Part of,SNOMED CT
2454008,361827000,Part of,SNOMED CT
2484000,181469002,Part of,SNOMED CT
2484000,244123007,Part of,SNOMED CT
2484000,279861003,Part of,SNOMED CT
2484000,280702000,Part of,SNOMED CT
2484000,362207005,Part of,SNOMED CT
2484000,362243004,Part of,SNOMED CT
2489005,362507006,Part of,SNOMED CT
2499000,264204003,Part of,SNOMED CT
2499000,362312008,Part of,SNOMED CT
2502001,52971004,Part of,SNOMED CT
2504000,362494009,Part of,SNOMED CT
2510000,302544002,Part of,SNOMED CT
2539000,118760003,Part of,SNOMED CT
2539000,229765004,Part of,SNOMED CT
2539000,302553009,Part of,SNOMED CT
2539000,362030008,Part of,SNOMED CT
2539000,362076007,Part of,SNOMED CT
2543001,182139001,Part of,SNOMED CT
2543001,361827000,Part of,SNOMED CT
2550002,128530007,Part of,SNOMED CT
2550002,302540006,Part of,SNOMED CT
2574004,181216001,Part of,SNOMED CT
2577006,181613000,Part of,SNOMED CT
2577006,302543008,Part of,SNOMED CT
2577006,302544002,Part of,SNOMED CT
