sourceId,destinationId,relationship_type,source_system_name
15701003,773760007,DT,SNOMED CT
15708009,785340007,DT,SNOMED CT
15741007,773760007,DT,SNOMED CT
15743005,773760007,DT,SNOMED CT
15765005,71388002,DT,SNOMED CT
15765005,116859006,DT,SNOMED CT
15804003,71388002,DT,SNOMED CT
15809008,789750003,DT,SNOMED CT
15908004,785340007,DT,SNOMED CT
15929008,773760007,DT,SNOMED CT
16006009,773760007,DT,SNOMED CT
16060001,40468003,DT,SNOMED CT
16060001,40733004,DT,SNOMED CT
16063004,195528001,DT,SNOMED CT
16070004,40733004,DT,SNOMED CT
16083003,34801009,DT,SNOMED CT
16083003,773760007,DT,SNOMED CT
16102009,71388002,DT,SNOMED CT
16147005,38341003,DT,SNOMED CT
16223008,773760007,DT,SNOMED CT
16238009,418925002,DT,SNOMED CT
16319002,773760007,DT,SNOMED CT
16333002,773760007,DT,SNOMED CT
16374002,773760007,DT,SNOMED CT
16424000,302823005,DT,SNOMED CT
16440002,195528001,DT,SNOMED CT
16607004,789750003,DT,SNOMED CT
16623004,418925002,DT,SNOMED CT
16623004,419076005,DT,SNOMED CT
16668007,71388002,DT,SNOMED CT
16668007,116859006,DT,SNOMED CT
16673001,262758007,DT,SNOMED CT
16695002,207949005,DT,SNOMED CT
16695002,773760007,DT,SNOMED CT
16714009,773760007,DT,SNOMED CT
16714009,789750003,DT,SNOMED CT
16726004,90708001,DT,SNOMED CT
16751003,40733004,DT,SNOMED CT
16751003,91302008,DT,SNOMED CT
16809003,773760007,DT,SNOMED CT
16855001,195528001,DT,SNOMED CT
16876006,55342001,DT,SNOMED CT
16876006,372087000,DT,SNOMED CT
16907002,9015001,DT,SNOMED CT
16907002,127297005,DT,SNOMED CT
16907002,417746004,DT,SNOMED CT
16935003,127072000,DT,SNOMED CT
16935003,418925002,DT,SNOMED CT
16935003,419076005,DT,SNOMED CT
16950007,773760007,DT,SNOMED CT
16966009,248062006,DT,SNOMED CT
16966009,418420002,DT,SNOMED CT
16998003,773760007,DT,SNOMED CT
17048005,773760007,DT,SNOMED CT
17087005,773760007,DT,SNOMED CT
17140000,14783006,DT,SNOMED CT
17140000,789762004,DT,SNOMED CT
17169009,773760007,DT,SNOMED CT
17194005,127279002,DT,SNOMED CT
17198008,771268008,DT,SNOMED CT
17214002,773760007,DT,SNOMED CT
17288006,773760007,DT,SNOMED CT
17335003,71388002,DT,SNOMED CT
17335003,714812005,DT,SNOMED CT
17335003,773760007,DT,SNOMED CT
17363001,418925002,DT,SNOMED CT
17365008,418925002,DT,SNOMED CT
17365008,419076005,DT,SNOMED CT
17367000,773760007,DT,SNOMED CT
17369002,789750003,DT,SNOMED CT
17384006,771268008,DT,SNOMED CT
17413005,248834000,DT,SNOMED CT
17414004,773760007,DT,SNOMED CT
17415003,773760007,DT,SNOMED CT
17463000,773760007,DT,SNOMED CT
17498002,773760007,DT,SNOMED CT
17543009,773760007,DT,SNOMED CT
17553005,773760007,DT,SNOMED CT
17562007,773760007,DT,SNOMED CT
