atom_id,source_code
A23574117,81382
A21059655,33501
A4852536,15920
A32361441,15005
A31180169,0072U
A32352922,17284
A21034143,44715
A15887472,3278F
A23578647,26392
A23571637,1011784
A32351679,64885
A32365064,86481
A21060731,80424
A13076820,88304
A15886329,20650
A34771964,33774
A4857776,43205
A21056523,55845
A21038159,61530
A32363168,90834
A23578174,1014130
A23572093,26116
A5062724,36590
A32357061,14060
A32352631,0625T
A32365135,87541
A21033637,27430
A0747864,15738
A21041697,51980
A1750314,26433
A24207291,35131
A0723939,65140
A34769425,50396
A32364316,46945
A28578814,71047
A1748071,61536
A18513785,64520
A23580340,27730
A21044824,27635
A23576867,19120
A19995729,47605
A34769443,54318
A32356962,01770
A19992932,84378
A32359434,20245
A32357635,35111
A32356520,88172
A4864425,57220
A19994250,54324
A4860620,33120
A21041612,49441
A21055588,21230
A19996283,37192
A3859616,64517
A21048326,24802
A23578229,80155
A1748731,44055
A19997260,45321
A24208700,80364
A34771455,33516
A34768499,64736
A32358599,82554
A21056750,63251
A0968625,87540
A32360912,0158U
A4851077,83916
A32366901,77086
A19992721,58805
A4854473,61705
A23580634,23333
A1414564,82247
A19995540,4470F
A19993495,58541
A34772856,0678T
A34771089,68335
A34775475,87428
A21045126,37619
A31178447,33019
A17110657,33782
A8583908,93642
A4864005,43641
A23569801,29851
A21042144,69105
A4852159,32151
A34770660,0227U
A15886522,E1
A32356741,93926
A32351280,40652
A4853194,73650
A25756942,1027849
A19995327,88355
A18513589,93464
A34774382,0244U
A24206868,77003
A21052832,50957
A21048341,25120
A13078383,3155F
A1946383,87265
A13079133,0175T
A31179559,64430
A32359633,29799
A13077556,49452
A21055914,29358
A32354449,0146U
A28578703,99218
A34767733,26480
A34772442,28024
A19991808,26118
A32354587,93245
A19993718,83662
A19997716,0014F
A34768779,25608
A34771988,36835
A32357058,14041
A32352407,93298
A17110809,25670
A7159815,76512
A1748955,77332
A19993457,52310
A21054181,1100F
A8581503,62201
A23577806,25315
A23570518,26235
A32357892,50561
A21048482,27435
A2409501,53442
A32353496,43620
A32353447,42505
A21056577,59855
A24209543,97605
A13077512,4062F
A32365643,11643
A32359948,44120
A32364324,47142
A19993316,32225
A21053986,35103
A18515038,79005
A21056196,42226
A32361003,92650
A32353298,34831
A15887024,72072
A21047790,87143
A0680069,67820
A23572132,27306
A0758710,21268
A4917270,82379
A32365890,20606
A4917502,23570
A0796572,44364
A24208304,61886
A34772515,42215
A29929695,33286
A32357116,15120
A32362253,50576
A32362796,81400
A32358807,0214U
A19992514,23675
A18512222,87511
A23574746,1004887
A23572915,26121
A34774978,93926
A0796265,86490
A29928784,20932
A32360953,0221U
A0702347,85390
A0680743,61518
A15887307,27218
A34767825,40816
A34769568,78481
A34773413,0709T
A34769589,87301
A32350484,00320
A21057888,15922
A21060739,81001
A24212401,38243
A27406176,1021904
A13078313,1019F
A34771958,33363
A15886570,88155
A32358455,81401
A15887571,11952
A4857001,41800
A32351674,64784
A19997202,35537
A23577219,1005080
A23575596,1006640
A34770304,19361
A32352688,11403
A32366965,80167
A21031951,35601
A32361115,96168
A28578205,0480T
A1747671,21150
A23575153,11755
A19994248,54164
A34770073,77525
A32359308,15241
A21052093,25355
A19995426,4255F
A32357960,58150
A32353809,64448
A32356284,81401
A24212357,36005
A24211226,75563
A21056894,69646
A21053898,31661
A21032695,66852
A32365345,93572
A19991996,55605
A21049924,88307
A34775512,90670
A18513692,20962
A32358973,96379
A32355459,35151
A19993075,99387
A15885616,32905
A24212333,35131
A4848322,84460
A34768829,31648
A32357106,15115
A4859909,25530
A0722749,59841
A21048161,15576
A21049703,81226
A34773822,0264U
A29928826,81177
A29929022,81182
A32363267,93792
A23569985,1007298
A0816500,75840
A32365792,16036
A21037623,35331
A34771356,22595
A23577998,1003124
A32350681,15272
A17111045,3514F
A32354285,83015
A32363082,0029U
A32352307,0219U
A23569667,24575
A23573710,25337
A23570612,49405
A21045273,44625
A34774545,22842
A21057602,45563
A21036260,59136
A21056609,61323
A27405500,62325
A27406247,90846
A11001002,58553
A32363413,99349
A32366984,80336
A0698063,54110
A17110558,82787
A21056447,50972
A19996679,68810
A23576162,25275
A23581118,28102
A34773686,57288
A32357249,19370
A32351818,77078
A21052920,54700
A32354323,86902
A21044560,22319
A31178497,66988
A21050260,15201
A21055038,83497
A21034478,61535
A21037684,36818
A4917827,58579
A32367656,99191
A21053464,82600
A21055059,84600
A8577333,52647
A24211251,80344
A23580224,24320
A18513573,61783
A34768332,32662
A34772776,90952
A21041686,51500
A32361953,34705
A32362442,63091
A0770181,50080
A4862116,37700
A7160483,97814
A24208620,33418
A23574132,43270
A32360232,63090
A32361412,14040
A32352557,99233
A32359612,27892
A21052108,25680
A0783854,68340
A8578100,27227
A21041928,61616
A21034741,68801
A23572378,1008895
A23578955,1010778
A1414247,88245
A19992836,73560
A32361614,20611
A21036141,47801
A21056036,33621
A15885665,4181F
A21042911,59050
A21057666,93464
A21054456,28232
A32355063,17286
A32363344,96936
A32356216,80400
A21034990,85335
A21035017,86765
A21051342,78579
A8583868,69805
A21055039,83498
A31179194,0580T
A32360686,81406
A32360830,87498
A21053940,99253
A0669656,36660
A32362917,81470
A23578674,27177
A18512760,49412
A21042868,24370
A34769245,15260
A34767677,19287
A34768886,41805
A15885933,23552
A21052775,49465
A21053057,61606
A23577234,1005872
A34770471,44211
A34769269,21825
A34768579,87389
A32358921,93970
A21048597,29870
A11001019,78761
A19991795,20660
A0757652,23550
A24206360,00450
A21060510,65155
A23575562,1004550
A19993199,81319
A19994266,57111
A32361564,17282
A17110456,23073
A32362130,43229
A32357936,54416
A32354117,81338
A4849907,64713
A21038928,94664
A13076794,28415
A32357552,33949
A0329705,21627
A4862025,52647
A13078182,22865
A23569283,37243
A34771914,27310
A0697993,41114
A32363699,17273
A32360358,72159
A4853855,29740
A23574727,1004010
A34775244,36478
A34771742,90747
A34768555,86052
A27405514,28297
A4917415,84285
A23571647,90947
A24209716,33883
A21047741,84126
A19994837,27252
A34772700,78600
A34767372,63052
A18512926,37765
A23568392,1018520
A32361765,27364
A32356131,77067
A32356278,81401
A32364912,81402
A25756181,21175
A32356426,85240
A1749994,66635
A21045884,67974
A21037467,29906
A34769091,87636
A27406333,31587
A29929202,0040U
A1414524,28020
A21032287,29875
A15887144,4176F
A23578669,27071
A32359653,31365
A23575544,1003649
A23574411,20610
A23578731,28104
A21054163,86308
A34773182,63650
A23572293,1003717
A17110189,3376F
A32356423,84481
A34774823,67036
A21042523,88305
A18514551,30920
A27405121,0419T
A34773959,01650
A23570871,1018142
A34773508,26502
A31179121,0134U
A17111284,3513F
A19994673,27045
A32354138,81400
A21060089,50562
A21041418,42310
A34773013,33370
A21059853,42000
A29929053,0029U
A13077910,90710
A15885880,17261
A4854180,21899
A24208892,33880
A21058261,40652
A23580166,20610
A32358853,92228
A34769207,99291
A34772795,93318
A4917288,82540
A32358202,70460
A32354175,81404
A23580608,1014635
A24210139,73560
A21054173,92938
A25757176,61581
A34773628,43244
A34773103,47765
A34771721,0273U
A21053029,61154
A21041259,33803
A27405470,TQ
A23569589,20600
A0752966,19350
A19991718,32670
A32362075,37243
A32351399,46280
A32353560,48550
A32360459,78431
A24209222,70210
A17110997,27496
A34767769,30020
A24211545,36002
A18514947,29861
A34771009,52287
A19995448,26113
A32356822,97124
A32366332,37244
A32358172,64902
A32359679,33220
A11001011,76802
A0648108,21242
A32365877,19364
A32358184,67314
A21035442,12015
A17111181,33511
A13077087,49446
A25757066,0394T
A34770004,63052
A34771609,64650
A4822657,93610
A18513267,01852
A32363718,17280
A4853211,70332
A21046515,95134
A21044850,28102
A23573206,1009289
A19992193,82607
A21040277,83695
A24210399,81288
A34767128,19303
A27404748,62326
A32363219,92978
A32355081,19371
A32351825,77084
A19996370,26755
A8580278,77331
A28578704,99219
A18514908,01320
A4859763,27826
A13077555,49451
A19995765,52341
A23573517,12011
A32359548,26483
A23578925,1008783
A3858665,89240
A21045358,49436
A21056564,58943
A32366046,27503
A34771949,32554
A34769917,42509
A34775394,67901
A21052237,27762
A21056141,36511
A23573338,0580F
A23578075,1007785
A34767137,21026
A34774560,26434
A19995749,50548
A0697992,41113
A32366952,78831
A18513284,20816
A24211274,83070
A21038597,80408
A34773663,50825
A34768671,98981
A4850980,11762
A21056382,49600
A13078298,1050F
A21039875,47001
A23575232,20693
A21057026,80186
A8578434,96571
A29928627,81166
A21041759,54505
A0750938,88012
A2407835,11404
A0698484,20102
A0674958,27516
A23578964,1011409
A34770585,71130
A3860091,63103
A29929111,0510T
A32352856,17000
A19995442,21552
A32353006,22010
A19996521,47700
A27406368,EM
A21060763,81406
A34775245,36479
A21038211,61608
A15886668,4167F
A23570091,1015054
A23573936,1003576
A23574433,21395
A23572958,27486
A32363559,12016
A32360978,90869
A4857921,54830
A21052153,26755
A15888195,3291F
A23572982,27786
A34770099,87324
A17110508,97036
A24211528,35190
A21051522,89300
A21033657,27509
A21033705,28102
A0784026,20838
A19997618,87534
A7160347,0503F
A27405671,A8
A23577550,74177
A25756216,64463
A34774886,86053
A21050241,4240F
A17110522,3502F
A32351125,34701
A4853155,70390
A21059795,37200
A34772982,29085
A7159742,86335
A1945925,00926
A28578417,34707
A32359346,17003
A4927509,73700
A0644833,00842
A27405766,AY
A25756577,43210
A34774298,67966
A1414462,88143
A32358863,92606
A32365982,25116
A21041132,29710
A34769772,21356
A18512112,47142
A32354295,85220
A0729893,38572
A4859709,24576
A24210191,76529
A18512161,76831
A25756234,86708
A19993195,81267
A24209404,22515
A34772533,44385
A34770475,45172
A8579668,36580
A32367218,85362
A4917444,58550
A21052583,41019
A25756014,47536
A29929371,0036U
A32356027,70200
A17111302,27619
A7159743,86334
A24212602,70300
A24212314,35045
A19991751,93455
A34767660,11442
A34772430,27502
A34773543,29866
A34770508,53453
A32352811,15157
A21039254,11420
A21049289,61598
A1946517,87169
A21045378,50020
A0674952,26645
A34770572,69535
A31180153,1035668
A32354179,81404
A0680830,82550
A32354021,78454
A21053798,95938
A21033783,30915
A18514980,43328
A34774146,35875
A17111059,26115
A32363247,93317
A32360164,61590
A32356615,90621
A19997108,12056
A21042916,64897
A34772278,96369
A34769068,86037
A15885538,26445
A32359710,33777
A0656423,64795
A23573117,1003485
A21032896,84591
A8579447,97813
A32354922,14060
A31179013,66984
A32365496,99349
A32367111,81405
A32364845,80376
A4741534,90880
A34771922,27602
A21052874,52283
A1747681,27691
A21057486,81202
A21044601,23930
A23572311,1004808
A19996929,99501
A21051903,15832
A31180355,66982
A32363076,89300
A1749005,27087
A21057584,33924
A24212187,01470
A24207878,88341
A23568877,27065
A34773703,61537
A31179746,0577T
A21058681,82626
A4739544,86635
A27405965,QJ
A23580089,12020
A34770853,25145
A17111336,4269F
A32354279,82805
A8580232,36011
A24206669,61886
A24211607,52342
A21048449,27217
A13077405,91022
A31179485,0402T
A34770740,99116
A31178439,21602
A17110973,4330F
A32353879,67312
A32358449,81400
A32356362,81406
A15885485,21620
A34773086,45332
A34767853,46712
A4855637,42810
A23572368,1008453
A21060569,69140
A0817933,67040
A23569958,1005858
A32360466,78453
A32354926,14061
A17110200,4148F
A32351357,44156
A32351450,50430
A19996329,00600
A4848185,87899
A23568550,55866
A32362578,73501
A31179453,95712
A32356271,81401
A32364926,81404
A23574718,1003504
A4862558,58952
A19994316,63005
A21054001,53447
A21045356,49428
A21044933,31527
A1749797,44345
A24211382,01404
A32359290,15130
A32360212,63043
A11000842,56442
A0783747,65270
A21052678,43840
A21037974,50660
A23573188,1008132
A19992851,75959
A34773385,98975
A34768221,21343
A34767314,49507
A32352503,96420
A32357035,12052
A32353785,63091
A0781727,70190
A0759374,28119
A21053973,22327
A34774663,37212
A34773356,94003
A1748203,25800
A24207295,35141
A21053243,65810
A19992209,84460
A34770735,98980
A34772503,36907
A21050481,72240
A23579327,17106
A0697779,42815
A21046271,89331
A2408484,96921
A23576568,65778
A34770159,90627
A34772432,27556
A34774648,35121
A0708799,41150
A32366343,38500
A21049132,51900
A13079129,4065F
A24211957,19082
A13077949,01926
A32364615,64893
A32367142,81406
A21045523,56805
A21045627,61595
A32359603,27745
A23579567,28220
A27405037,G5
A32366042,27360
A32356149,78432
A13078919,78605
A1748640,21188
A19997479,73562
A19993925,32445
A21031746,95908
A34770955,40845
A4855894,63710
A23572135,27385
A4862724,28111
A18513535,99471
A32351315,43193
A34774342,86258
A21057347,93623
A31180165,0069U
A32365395,95940
A32363259,93571
A32364477,61575
A32354280,82947
A32365244,0222U
A1414904,25365
A18513314,33516
A21056403,50386
A21044553,22015
A31178580,0066U
A29929680,X4
A32355022,17270
A32364922,81403
A18514565,33533
A7160135,76820
A11000664,33676
A34767923,63197
A0784141,61607
A24206217,52441
A24209057,51703
A24208129,35131
A34773934,99284
A23575685,87521
A34773160,61864
A7160472,11004
A23569678,25115
A23577000,27170
A4855411,21432
A13078196,43770
A34769882,33926
A19994207,47579
A8584771,41153
A32351148,34848
A31178714,31293
A0675571,33602
A34771444,32800
A19996285,38209
A23575419,28107
A21041667,50900
A34775289,46742
A34774991,95131
A34773427,1036690
A23572674,10061
A31180298,0592T
A17111344,3323F
A32353384,37218
A21059593,31579
A18512496,31628
A1414550,36860
A21052703,44820
A28578695,97763
A19991747,88312
A32353841,64634
A32360666,81405
A19992041,61850
A0698776,41017
A21037839,44626
A4927716,57287
A21042944,83605
A34771820,1018504
A31178643,1035678
A32356775,95860
A32355865,62305
A32366765,65779
A32364769,78459
A19995718,46030
A21058705,84100
A34770265,00950
A18512895,27323
A23569144,1008678
A21038446,68440
A1006273,90849
A13078956,3048F
A21059538,29049
A19992487,01360
A32355584,43112
A23574507,25370
A0809267,35693
A21043627,48154
A23573952,1005329
A23570581,28107
A34771111,75736
A17110516,3370F
A32365545,0621T
A19994368,70481
A8582795,68750
A8583967,43310
A4849299,27612
A21044932,31400
A11001438,3014F
A34771347,21366
A34775404,70100
A13077485,90288
A32354930,15003
A11000338,28055
A32361961,34716
A1746897,88311
A0812386,69636
A0783907,33720
A18513711,31637
A8584024,33881
A34770526,58263
A32357059,14041
A32360032,49587
A32366864,75957
A8579258,44050
A32360879,88373
A13076778,4095F
A19995872,64802
A18513655,00640
A19994813,21395
A34773879,95957
A32363482,01852
A31180328,35703
A29929023,81183
A32362070,37246
A0648216,25105
A21033866,33602
A23581119,28104
A19993143,81371
A34768693,0695T
A34771315,11421
A31179490,0553T
A32351560,61864
A21055781,27156
A24208155,35671
A1946718,30465
A18513126,0219T
A34774256,61850
A32354632,95863
A32351135,34820
A32356366,81406
A32365262,90723
A21050184,31651
A21053048,61592
A19996672,67820
A19991834,32151
A34772407,26037
A34774324,77091
A34772167,78799
A21053723,92250
A0777647,27187
A21047264,38230
A24207812,45388
A32351723,70220
A34771399,27067
A21044284,00790
A0656519,40808
A32366723,63664
A24208573,80367
A0809312,52640
A21050422,11626
A4851461,20205
A34773402,0668T
A34771968,33871
A34773581,33963
A34767477,87389
A1414229,11954
A4847519,38747
A34771943,31420
A21034349,54600
A18514678,82270
A23570604,29885
A21038935,95065
A32351240,37197
A32351382,45315
A32362618,75984
A23575711,1014104
A0784828,63688
A0796569,44372
A4917191,46748
A23575456,81201
A4855329,45540
A19995240,81372
A32352410,93308
A32362186,45386
A32364893,81400
A32351957,81401
A0768208,65810
A0682540,52334
A4850270,35361
A15886423,28072
A23572034,23410
A34769749,11302
A32361636,21155
A32362496,64494
A4849527,95148
A4891870,44955
A0656507,21925
A0693670,34111
A27405953,1021859
A21058708,84140
A15887178,11055
A23571973,19297
A4784873,86717
A0222391,84210
A31179452,95709
A32358530,81405
A32364434,57250
A21043665,52277
A0815915,33426
A32365011,82552
A23571577,43259
A23581057,26040
A21045240,43640
A32361073,94617
A17111372,33981
A4856779,25660
A21035624,21160
A0770386,33031
A21052713,45303
A23572097,26160
A23574852,1011425
A23568334,1010939
A21043031,33363
A25755907,1027840
A34773516,27057
A19992030,59897
A32358311,77078
A0757739,27181
A17111252,26262
A21057564,21180
A4927699,45303
A4857561,24635
A31180103,77062
A21053453,82150
A11001168,58541
A34770659,0101U
A4848009,92371
A21059542,29435
A8578613,45110
A21051435,84704
A13077811,87809
A4863011,64905
A15886495,99466
A34774340,86052
A34767317,50236
A28578304,81248
A29929339,81182
A29928875,0033U
A32362250,50561
A32360530,80420
A0644858,01272
A24211677,62290
A34775004,95980
A4852895,19120
A31180287,0573T
A32360343,70540
A32358642,86480
A24206209,45381
A21038328,63662
A1746561,82164
A31179145,1035676
A28578813,71046
A32351028,31649
A32362015,35621
A32366358,41113
A32364294,45121
A23572055,24587
A19996245,90461
A34775225,34709
A32366992,80370
A19996872,92015
A21033651,27501
A27406293,28289
A23578157,1012998
A21055763,27033
A32351431,49495
A32358054,63043
A19996776,82805
A21044052,86619
A4935723,36005
A4862380,40530
A21037959,50553
A21055617,22318
A1946394,87290
A18514892,00124
A29928869,0027U
A32361579,17286
A15887835,63621
A4857176,48547
A32352851,16025
A24206251,80365
A19996740,78579
A34772669,75557
A34767575,95705
A3859631,36558
A32363707,17276
A31179583,74251
A23569905,99450
A19995867,64738
A21041410,41870
A21054370,26135
A21049054,49446
A21033768,29881
A32359179,11440
A1748310,85293
A32362765,81231
A32356473,87269
A21034557,62142
A8577334,52648
A32366522,52235
A21045583,60505
A21048895,43108
A27759998,0003U
A19992962,86720
A34769980,58544
A34769476,62140
A32362402,63042
A32364740,76882
A4857064,61315
A23569273,95018
A21032599,57505
A21060293,61519
A23576096,21249
A4850487,83050
A34771999,42405
A34772695,78264
A34774364,87389
A31179899,0083U
A32363636,15135
A21056942,74400
A19995739,49557
A21035739,01852
A21045428,50976
A23578043,1006190
A18512128,54411
A21042915,64561
A17110783,3555F
A19995283,85651
A8579885,27725
A21060352,61616
A32360869,88264
A34774288,66761
A32365543,0618T
A32353147,27681
A32355578,42825
A32366580,58611
A32356592,0209U
A1414586,26235
A19993142,81310
A34770330,22804
A34775205,33513
A0709186,82979
A18512228,88106
A18513660,00840
A4856528,53621
A19995759,50845
A18514306,88261
A32351184,35276
A32351855,78800
A32354196,81404
A15886566,80439
A23576548,1014275
A15887055,98929
A21044779,27236
A0698226,69145
A21057099,84512
A23578896,43242
A23576301,81205
A34773329,90837
A32365858,17284
A32364070,34051
A32356374,81408
A0674998,25690
A21056599,61154
A19995406,1110F
A1414549,36861
A19996543,52301
A4917267,82330
A23579279,12011
A31178897,95716
A32361483,15156
A32351143,34845
A32360798,87070
A24210950,72050
A21041690,51597
A21052907,54235
A23579688,1003251
A25756324,81535
A34775134,24145
A34771671,78265
A19991879,40799
A4935766,36831
A4917255,82435
A32351495,54308
A32366966,80171
A15885414,11602
A23570798,1010441
A23571710,37244
A19993534,62362
A21034197,47552
A21037784,43244
A0334270,31590
A4849352,27700
A23573169,43257
A29929483,11105
A32359632,29705
A32363146,0218U
A4850144,36014
A8576561,36815
A4860740,63700
A23572459,1014951
A34769381,37253
A34771993,38505
A32352738,12056
A29929333,81204
A32367760,0617T
A21039309,81321
A32362506,64837
A19996900,96040
A34772344,01938
A21053958,00529
A32352630,0625T
A32357268,20606
A32361941,34421
A32362447,63091
A32363864,25300
A1946395,87260
A0859524,82024
A32365641,11642
A32362737,80328
A34771398,26951
A32363604,15002
A32357112,15120
A32353030,23350
A32357568,34051
A24209643,01480
A18512068,31520
A23579760,1009570
A34769136,93294
A32365075,86825
A18514519,11463
A23575293,23184
A34767741,27592
A29929030,81271
A32356669,92552
A21048504,27540
A21059630,32661
A17111230,4180F
A4862077,27680
A18514056,95966
A34773024,33891
A34775308,52332
A32362667,78299
A4859070,26497
A32351413,47399
A27405287,1022207
A21056484,53425
A15885249,83950
A34774104,33267
A15887268,23900
A15886818,25365
A24207017,77085
A23574109,4181F
A24211190,43250
A13078906,50389
A25757257,31652
A34771389,26445
A34770472,44363
A34773205,68420
A4862986,15825
A32361446,15050
A32366685,63088
A32360705,81430
A4849917,38745
A15888101,27613
A34774945,90723
A18512902,31239
A24209126,61624
A2406769,38206
A23579055,23333
A18512272,93457
A34774810,64633
A32365752,15157
A32357154,16030
A32358611,83030
A32353097,26615
A0644813,00864
A2406595,29899
A23578730,28102
A31179798,46948
A31179686,92549
A17110523,3515F
A21034976,84275
A17111486,27646
A4862725,28112
A21054041,84302
A23576187,26518
A18512273,93459
A15887845,73560
A5062793,89335
A31179361,80280
A29929968,81343
A21060335,61608
A23571584,1007571
A34774837,69726
A23578054,1006850
A19996510,45825
A32358219,71271
A21042304,80415
A4851309,28755
A4859253,27357
A23574457,22848
A23576233,27745
A18513448,87502
A34768495,64568
A19994137,35621
A32351874,78831
A0648094,25441
A21041723,53000
A21038032,52630
A21044778,27226
A19993312,31395
A4849721,29355
A19997497,76802
A21053479,82941
A19993651,77425
A34773177,63172
A32362557,71250
A32362187,45389
A32354219,81406
A25757273,11643
A21040740,17250
A21034641,63744
A0808706,31613
A21053673,88362
A28578202,0479T
A32363713,17280
A21033639,27465
A0795858,12001
A18514305,88248
A4917608,45805
A18514994,49492
A32367326,88249
A34769006,64629
A34769061,81405
A21056194,42120
A29928849,81320
A0784144,23440
A24207171,01992
A32367723,99401
A21032923,86735
A21042419,85525
A23572315,1005219
A23577016,27360
A4917296,82638
A28577936,36471
A15886063,90966
A32355649,45308
A32360018,49203
A7159819,76511
A1746354,58605
A4852529,23491
A23574124,1021158
A17110206,4274F
A32359753,34703
A15886770,21366
A24211203,45349
A19995597,27517
A23569644,23155
A19993686,81291
A34768687,0678T
A34772422,27355
A27405948,0435T
A32367153,81408
A19992069,64892
A21060353,61616
A27405216,96377
A21050250,01782
A29929575,0042U
A32354583,93228
A32357561,33995
A32366574,58291
A4862956,90865
A19996762,81301
A34774127,33951
A0729663,63277
A21039128,35005
A21033182,01484
A21038224,61616
A0802147,61686
A19996314,0550F
A24206365,00914
A32359023,99446
A29928832,81183
A0770194,26756
A4852625,44365
A4859627,25272
A4852494,27607
A18514971,36680
A32364065,33993
A24211267,81416
A17111472,3293F
A32354278,82803
A19993419,45332
A0798185,92556
A18513504,94662
A0649273,33737
A1751485,45560
A23579040,31648
A19992908,82016
A29929780,0049U
A17110519,3450F
A0343755,58760
A21037871,46604
A34769327,31520
A31180017,0585T
A32353115,27075
A32360107,54415
A32360277,64484
A4859609,25125
A23571600,1009069
A23568850,25825
A8577781,50070
A25757118,47534
A32356796,95999
A32366778,67961
A32362657,77385
A18513769,57065
A2407274,73200
A19993425,46916
A32357440,27675
A34770492,50810
A34773359,94626
A32364006,31628
A4856166,99283
A4953736,11442
A34775125,22810
A1414475,23931
A21039326,87632
A21039329,90863
A21037887,47361
A21031718,31649
A34774171,43200
A29929808,1035192
A17110767,87153
A32363892,26670
A32363908,27027
A32360348,70554
A21053268,67420
A21045009,33548
A18513143,33622
A34767302,45379
A28577857,0500T
A21054139,63285
A24206626,54065
A34769464,58560
A31179322,78800
A1745892,97150
A19997154,28636
A21031966,81510
A21059293,24125
A21038810,88305
A23571596,1008977
A23573163,1007230
A34770751,0653T
A21035370,36405
A28578709,0476T
A29928702,1035191
A23574780,1006352
A32364917,81402
A21051443,85337
A21032919,86618
A21039499,23900
A21060115,50976
A23570750,43247
A19993197,81304
A34773201,67805
A0698248,15940
A32355058,17284
A32352491,96136
A32356820,97036
A32362064,37235
A32355701,50500
A21038550,77470
A27405205,81422
A19995773,54100
A21047828,89251
A21049027,47563
A19995714,45380
A21054153,81324
A21053053,61605
A21041030,27488
A34772291,99606
A32361955,34706
A32351478,52240
A32360694,81406
A2060349,26428
A21058852,92616
A21034113,43773
A34774599,28226
A32365652,12004
A27405788,90832
A23570131,37241
A23572865,24115
A19995753,50590
A34772358,15200
A34771329,15820
A0644862,01440
A21046310,92511
A32353549,47360
A19996328,00542
A21042902,49083
A34769758,15220
A19992561,31632
A21044292,01140
A29929033,81306
A23574815,1008608
A21031926,12018
A21056449,50976
A19991735,81224
A19993689,81315
A4917794,22319
A4863873,43999
A27406384,V5
A28577849,0475T
A32358661,86940
A29929262,0335T
A19996443,35521
A32365678,14040
A17111447,88738
A4851797,51555
A0677210,86161
A4858342,41821
A4852429,20900
A21059290,24116
A23572428,1012349
A23569547,15760
A32358869,92937
A32364446,58262
A34768970,59857
A2407258,70481
A34774299,68525
A32357908,51728
A15885219,12036
A24211867,76936
A13077514,4075F
A21033774,30118
A23575597,1006704
A34770983,45390
A34770581,70030
A32350495,01810
A29929683,10004
A32362710,78832
A19996392,28270
A24206600,50830
A21033836,32669
A4862034,95805
A27405113,92617
A15887342,29900
A19995499,32607
A34771254,98971
A34774890,87301
A34771622,65930
A17110172,86780
A32364214,38115
A21044936,31540
A23568960,29897
A21059815,38380
A32352752,14021
A32355110,21047
A32358043,63011
A32364767,78414
A32360481,78803
A4861741,26530
A0702650,14350
A4861450,64620
A23576140,24140
A34769608,87425
A19993765,87110
A32363202,92544
A32364090,34451
A32351958,81401
A25756493,78264
A19994024,00400
A8578854,22116
A34767595,99024
A15885307,4221F
A34774809,64611
A23574110,23078
A21054998,80408
A19992490,01744
A21043704,57170
A15888187,0015F
A34768247,24515
A3860037,61863
A34769647,92065
A32363115,0175U
A32356867,99205
A18514604,53425
A27760035,0475T
A21057131,86386
A24211963,21812
A25756689,77789
A34771305,01942
A21033841,33031
A15888070,25290
A21039655,31367
A21034192,47425
A23576423,1005641
A25755918,77412
A34773593,35558
A32350786,19340
A4851714,45334
A21037828,44207
A15885573,28341
A34767108,11044
A34773651,47541
A29928654,81306
A32355695,50431
A4856291,93640
A4850197,35081
A21045427,50974
A21042288,80047
A13079079,35523
A24208863,33235
A31180051,1035652
A32365872,19282
A23572442,1013483
A32353287,34704
A32355557,40700
A4859615,25290
A23569931,1004121
A34768030,1036673
A23572429,1012421
A4855531,87084
A24212420,51736
A21045145,40702
A15886870,28605
A24206199,43242
A21048940,43635
A32360152,61001
A32366754,64892
A32356054,73110
A0757670,21360
A24210541,33202
A34773076,44025
A0757716,21338
A4849421,86602
A25756966,90668
A32354661,96370
A32358240,73720
A32356159,78483
A4927520,72192
A4744249,27372
A18513014,84378
A32362955,86008
A7160465,70488
A0648256,58322
A4852798,61458
A27404886,90837
A19996931,0550F
A32352677,11305
A17110574,4256F
A32355095,20611
A19995956,76826
A1747691,27418
A4852017,33322
A21059448,27380
A32365491,99339
A34773215,70390
A32366878,76512
A18514231,75840
A18513786,64530
A21037850,45307
A21055330,00211
A19992357,4168F
A23578072,1007463
A34771475,35840
A34770498,51841
A34774824,67101
A32367762,0622T
A32351595,63085
A32360294,64776
A32360611,81401
A18513426,86804
A21053961,00604
A0345085,63746
A34768844,33735
A32361804,28272
A32357670,36248
A32360654,81405
A21035877,27120
A23573024,29871
A0816849,63085
A24210062,63290
A23570061,1013295
A34773032,1006430
A21043854,69610
A17111192,47381
A18513744,43334
A21050663,23430
A21056682,61770
A18512925,37228
A34767166,23210
A34771420,28225
A25756780,86709
A4859087,21081
A19996059,87480
A31178689,0570T
A31179923,0117U
A29929681,X5
A28577663,97761
A0782250,11762
A0783871,33777
A21047911,95940
A13079290,83993
A23570893,1020535
A34768846,33783
A32367221,85390
A18513260,01444
A19991942,49566
A25756965,90653
A21041676,50974
A11001262,67346
A24208200,50384
A24211393,01962
A32361759,27280
A32355379,33992
A32366672,63057
A0644589,47785
A4860524,26502
A24212067,83006
A24210826,61885
A17110626,4279F
A32356767,95954
A32359423,19364
A15885459,20970
A21042382,83582
A4927642,73725
A32365499,99356
A27405669,1027641
A18512955,58553
A34771990,37243
A23569995,1007869
A21042381,83540
A32363193,92273
A32356213,80375
A21035468,27604
A21057225,88305
A21057580,32674
A18514296,87556
A21060794,83570
A32365870,19084
A17110596,28045
A32358028,62281
A25757306,90748
A4953628,20612
A23568409,1020925
A34774709,48510
A32359087,0480T
A32355322,31651
A32366548,54312
